id1,id2,station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,valid_ET,Day Of Week ET,sunrise,sunset,daylight
4248,9585,JYO,2024-01-13 21:55:00+00:00,37.4,23.0,55.68,300.0,12.0,0.0,29.69,,10.0,17.0,CLR,,,,,,,,,,,,,,,28.87,KJYO 132155Z AUTO 30012G17KT 10SM CLR 03/M05 A2969 RMK AO2,,2024-01-13 16:55:00-05:00,5,2024-01-13 12:26:15.589264+00:00,2024-01-13 22:07:27.253186+00:00,True
4249,9629,JYO,2024-01-14 12:35:00+00:00,28.4,23.0,79.92,190.0,5.0,0.0,29.88,,10.0,,CLR,,,,,,,,,,,,,,,22.12,KJYO 141235Z AUTO 19005KT 10SM CLR M02/M05 A2988 RMK AO2,,2024-01-14 07:35:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4250,9630,JYO,2024-01-14 12:55:00+00:00,28.4,23.0,79.92,190.0,9.0,0.0,29.88,,10.0,,CLR,,,,,,,,,,,,,,,19.04,KJYO 141255Z AUTO 19009KT 10SM CLR M02/M05 A2988 RMK AO2,,2024-01-14 07:55:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4251,9631,JYO,2024-01-14 13:15:00+00:00,30.2,23.0,74.26,190.0,8.0,0.0,29.87,,10.0,,CLR,,,,,,,,,,,,,,,21.9,KJYO 141315Z AUTO 19008KT 10SM CLR M01/M05 A2987 RMK AO2,,2024-01-14 08:15:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4252,9632,JYO,2024-01-14 13:35:00+00:00,32.0,24.8,74.44,190.0,7.0,0.0,29.87,,10.0,,CLR,,,,,,,,,,,,,,,24.78,KJYO 141335Z AUTO 19007KT 10SM CLR 00/M04 A2987 RMK AO2,,2024-01-14 08:35:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4253,9633,JYO,2024-01-14 13:55:00+00:00,32.0,24.8,74.44,190.0,10.0,0.0,29.86,,10.0,,CLR,,,,,,,,,,,,,,,22.97,KJYO 141355Z AUTO 19010KT 10SM CLR 00/M04 A2986 RMK AO2,,2024-01-14 08:55:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4254,9634,JYO,2024-01-14 14:15:00+00:00,33.8,26.6,74.63,180.0,10.0,0.0,29.85,,10.0,,CLR,,,,,,,,,,,,,,,25.23,KJYO 141415Z AUTO 18010KT 10SM CLR 01/M03 A2985 RMK AO2,,2024-01-14 09:15:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4255,9635,JYO,2024-01-14 14:35:00+00:00,35.6,26.6,69.46,180.0,10.0,0.0,29.85,,10.0,,CLR,,,,,,,,,,,,,,,27.48,KJYO 141435Z AUTO 18010KT 10SM CLR 02/M03 A2985 RMK AO2,,2024-01-14 09:35:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4256,9636,JYO,2024-01-14 14:55:00+00:00,37.4,26.6,64.7,200.0,12.0,0.0,29.84,,10.0,,SCT,,,,6000.0,,,,,,,,,,,28.87,KJYO 141455Z AUTO 20012KT 10SM SCT060 03/M03 A2984 RMK AO2,,2024-01-14 09:55:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4257,9637,JYO,2024-01-14 15:15:00+00:00,41.0,28.4,60.54,210.0,9.0,0.0,29.85,,10.0,16.0,SCT,BKN,,,7000.0,8000.0,,,,,,,,,,34.7,KJYO 141515Z AUTO 21009G16KT 10SM SCT070 BKN080 05/M02 A2985 RMK AO2,,2024-01-14 10:15:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4258,9638,JYO,2024-01-14 15:35:00+00:00,39.2,28.4,64.93,320.0,13.0,0.0,29.89,,10.0,,BKN,OVC,,,6000.0,7000.0,,,,,,,,,,30.79,KJYO 141535Z AUTO 32013KT 10SM BKN060 OVC070 04/M02 A2989 RMK AO2,,2024-01-14 10:35:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4259,9639,JYO,2024-01-14 15:55:00+00:00,33.8,33.8,100.0,320.0,18.0,0.0,29.9,,1.75,26.0,BKN,BKN,OVC,,1100.0,2100.0,6000.0,,-SN,,,,,,,22.12,KJYO 141555Z AUTO 32018G26KT 1 3/4SM -SN BKN011 BKN021 OVC060 01/01 A2990 RMK AO2,,2024-01-14 10:55:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4260,9640,JYO,2024-01-14 16:15:00+00:00,33.8,33.8,100.0,310.0,18.0,0.0,29.91,,2.0,22.0,BKN,BKN,OVC,,1100.0,1500.0,2900.0,,-SN,,,,,,,22.12,KJYO 141615Z AUTO 31018G22KT 2SM -SN BKN011 BKN015 OVC029 01/01 A2991 RMK AO2,,2024-01-14 11:15:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4261,9641,JYO,2024-01-14 16:35:00+00:00,33.8,32.0,93.03,290.0,19.0,0.0,29.91,,10.0,28.0,SCT,BKN,OVC,,1300.0,3600.0,4900.0,,-SN,,,,,,,21.82,KJYO 141635Z AUTO 29019G28KT 10SM -SN SCT013 BKN036 OVC049 01/00 A2991 RMK AO2,,2024-01-14 11:35:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4262,9642,JYO,2024-01-14 16:55:00+00:00,35.6,30.2,80.51,300.0,15.0,0.0,29.92,,10.0,23.0,OVC,,,,4700.0,,,,,,,,,,,25.45,KJYO 141655Z AUTO 30015G23KT 10SM OVC047 02/M01 A2992 RMK AO2,,2024-01-14 11:55:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4263,9643,JYO,2024-01-14 17:15:00+00:00,33.8,30.2,86.49,310.0,18.0,0.0,29.95,,10.0,27.0,SCT,SCT,OVC,,3100.0,4000.0,4900.0,,-SN,,,,,,,22.12,KJYO 141715Z AUTO 31018G27KT 10SM -SN SCT031 SCT040 OVC049 01/M01 A2995 RMK AO2,,2024-01-14 12:15:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4264,9644,JYO,2024-01-14 17:35:00+00:00,33.8,26.6,74.63,320.0,18.0,0.0,29.93,,10.0,31.0,SCT,SCT,OVC,,3100.0,4100.0,5500.0,,,,,,,,,22.12,KJYO 141735Z AUTO 32018G31KT 10SM SCT031 SCT041 OVC055 01/M03 A2993 RMK AO2,,2024-01-14 12:35:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4265,9645,JYO,2024-01-14 17:55:00+00:00,35.6,24.8,64.46,310.0,28.0,0.0,29.94,,10.0,39.0,SCT,BKN,BKN,,5500.0,7000.0,8000.0,,,,,,,,,22.04,KJYO 141755Z AUTO 31028G39KT 10SM SCT055 BKN070 BKN080 02/M04 A2994 RMK AO2,,2024-01-14 12:55:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4266,9646,JYO,2024-01-14 18:15:00+00:00,37.4,19.4,47.8,300.0,26.0,0.0,29.95,,10.0,37.0,SCT,SCT,SCT,,4700.0,5500.0,7000.0,,,,,,,,,24.91,KJYO 141815Z AUTO 30026G37KT 10SM SCT047 SCT055 SCT070 03/M07 A2995 RMK AO2,,2024-01-14 13:15:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4267,9647,JYO,2024-01-14 18:35:00+00:00,37.4,17.6,44.25,280.0,17.0,0.0,29.96,,10.0,34.0,SCT,SCT,BKN,,4700.0,6500.0,7000.0,,,,,,,,,27.15,KJYO 141835Z AUTO 28017G34KT 10SM SCT047 SCT065 BKN070 03/M08 A2996 RMK AO2,,2024-01-14 13:35:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4268,9648,JYO,2024-01-14 18:55:00+00:00,37.4,15.8,40.93,290.0,24.0,0.0,29.97,,10.0,34.0,BKN,,,,7000.0,,,,,,,,,,,25.34,KJYO 141855Z AUTO 29024G34KT 10SM BKN070 03/M09 A2997 RMK AO2,,2024-01-14 13:55:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4269,9649,JYO,2024-01-14 19:15:00+00:00,37.4,14.0,37.84,300.0,24.0,0.0,29.98,,10.0,35.0,SCT,,,,7000.0,,,,,,,,,,,25.34,KJYO 141915Z AUTO 30024G35KT 10SM SCT070 03/M10 A2998 RMK AO2,,2024-01-14 14:15:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4270,9650,JYO,2024-01-14 19:35:00+00:00,37.4,12.2,34.96,300.0,22.0,0.0,29.99,,10.0,33.0,CLR,,,,,,,,,,,,,,,25.81,KJYO 141935Z AUTO 30022G33KT 10SM CLR 03/M11 A2999 RMK AO2,,2024-01-14 14:35:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4271,9651,JYO,2024-01-14 19:55:00+00:00,37.4,12.2,34.96,310.0,18.0,0.0,30.01,,10.0,31.0,CLR,,,,,,,,,,,,,,,26.86,KJYO 141955Z AUTO 31018G31KT 10SM CLR 03/M11 A3001 RMK AO2,,2024-01-14 14:55:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4272,9652,JYO,2024-01-14 20:15:00+00:00,37.4,10.4,32.27,310.0,22.0,0.0,30.02,,10.0,27.0,CLR,,,,,,,,,,,,,,,25.81,KJYO 142015Z AUTO 31022G27KT 10SM CLR 03/M12 A3002 RMK AO2,,2024-01-14 15:15:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4273,9653,JYO,2024-01-14 20:35:00+00:00,35.6,6.8,29.47,300.0,20.0,0.0,30.05,,10.0,32.0,CLR,,,,,,,,,,,,,,,23.92,KJYO 142035Z AUTO 30020G32KT 10SM CLR 02/M14 A3005 RMK AO2,,2024-01-14 15:35:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4274,9654,JYO,2024-01-14 20:55:00+00:00,35.6,10.4,34.65,330.0,15.0,0.0,30.06,,10.0,24.0,CLR,,,,,,,,,,,,,,,25.45,KJYO 142055Z AUTO 33015G24KT 10SM CLR 02/M12 A3006 RMK AO2,,2024-01-14 15:55:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4275,9655,JYO,2024-01-14 21:15:00+00:00,33.8,8.6,34.34,330.0,12.0,0.0,30.08,,10.0,23.0,CLR,,,,,,,,,,,,,,,24.29,KJYO 142115Z AUTO 33012G23KT 10SM CLR 01/M13 A3008 RMK AO2,,2024-01-14 16:15:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4276,9656,JYO,2024-01-14 21:35:00+00:00,32.0,8.6,36.91,320.0,13.0,0.0,30.1,,10.0,18.0,CLR,,,,,,,,,,,,,,,21.57,KJYO 142135Z AUTO 32013G18KT 10SM CLR 00/M13 A3010 RMK AO2,,2024-01-14 16:35:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4277,9657,JYO,2024-01-14 21:55:00+00:00,32.0,8.6,36.91,300.0,9.0,0.0,30.13,,10.0,17.0,CLR,,,,,,,,,,,,,,,23.51,KJYO 142155Z AUTO 30009G17KT 10SM CLR 00/M13 A3013 RMK AO2,,2024-01-14 16:55:00-05:00,6,2024-01-14 12:25:57.946573+00:00,2024-01-14 22:08:30.005696+00:00,True
4278,9701,JYO,2024-01-15 12:35:00+00:00,24.8,24.8,100.0,200.0,3.0,0.0,30.27,,10.0,,OVC,,,,7000.0,,,,,,,,,,,20.46,KJYO 151235Z AUTO 20003KT 10SM OVC070 M04/M04 A3027 RMK AO2,,2024-01-15 07:35:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4279,9702,JYO,2024-01-15 12:55:00+00:00,24.8,24.8,100.0,170.0,3.0,0.0,30.26,,10.0,,OVC,,,,7000.0,,,,,,,,,,,20.46,KJYO 151255Z AUTO 17003KT 10SM OVC070 M04/M04 A3026 RMK AO2,,2024-01-15 07:55:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4280,9703,JYO,2024-01-15 13:15:00+00:00,24.8,24.8,100.0,0.0,0.0,0.0,30.27,,10.0,,OVC,,,,6000.0,,,,,,,,,,,24.8,KJYO 151315Z AUTO 00000KT 10SM OVC060 M04/M04 A3027 RMK AO2,,2024-01-15 08:15:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4281,9704,JYO,2024-01-15 13:35:00+00:00,24.8,24.8,100.0,0.0,0.0,0.0,30.28,,7.0,,SCT,SCT,OVC,,1900.0,2300.0,6000.0,,,,,,,,,24.8,KJYO 151335Z AUTO 00000KT 7SM SCT019 SCT023 OVC060 M04/M04 A3028 RMK AO2,,2024-01-15 08:35:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4282,9705,JYO,2024-01-15 13:55:00+00:00,24.8,24.8,100.0,0.0,0.0,0.0,30.28,,2.0,,SCT,SCT,OVC,,1900.0,2300.0,6000.0,,-SN,,,,,,,24.8,KJYO 151355Z AUTO 00000KT 2SM -SN SCT019 SCT023 OVC060 M04/M04 A3028 RMK AO2,,2024-01-15 08:55:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4283,9706,JYO,2024-01-15 14:15:00+00:00,26.6,26.6,100.0,0.0,0.0,0.0,30.28,,10.0,,SCT,OVC,,,1700.0,6000.0,,,,,,,,,,26.6,KJYO 151415Z AUTO 00000KT 10SM SCT017 OVC060 M03/M03 A3028 RMK AO2,,2024-01-15 09:15:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4284,9707,JYO,2024-01-15 14:35:00+00:00,26.6,26.6,100.0,0.0,0.0,0.0,30.28,,10.0,,SCT,OVC,,,1500.0,6000.0,,,,,,,,,,26.6,KJYO 151435Z AUTO 00000KT 10SM SCT015 OVC060 M03/M03 A3028 RMK AO2,,2024-01-15 09:35:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4285,9708,JYO,2024-01-15 14:55:00+00:00,26.6,26.6,100.0,0.0,0.0,0.0,30.28,,10.0,,OVC,,,,6000.0,,,,,,,,,,,26.6,KJYO 151455Z AUTO 00000KT 10SM OVC060 M03/M03 A3028 RMK AO2,,2024-01-15 09:55:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4286,9709,JYO,2024-01-15 15:15:00+00:00,26.6,26.6,100.0,0.0,0.0,0.0,30.28,,10.0,,SCT,OVC,,,1300.0,5000.0,,,,,,,,,,26.6,KJYO 151515Z AUTO 00000KT 10SM SCT013 OVC050 M03/M03 A3028 RMK AO2,,2024-01-15 10:15:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4287,9710,JYO,2024-01-15 15:35:00+00:00,26.6,26.6,100.0,0.0,0.0,0.0,30.28,,10.0,,BKN,OVC,,,1300.0,5000.0,,,,,,,,,,26.6,KJYO 151535Z AUTO 00000KT 10SM BKN013 OVC050 M03/M03 A3028 RMK AO2,,2024-01-15 10:35:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4288,9711,JYO,2024-01-15 15:55:00+00:00,26.6,26.6,100.0,0.0,0.0,0.0,30.28,,10.0,,OVC,,,,1300.0,,,,,,,,,,,26.6,KJYO 151555Z AUTO 00000KT 10SM OVC013 M03/M03 A3028 RMK AO2,,2024-01-15 10:55:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4289,9712,JYO,2024-01-15 16:15:00+00:00,26.6,26.6,100.0,0.0,0.0,0.0,30.27,,10.0,,OVC,,,,1300.0,,,,,,,,,,,26.6,KJYO 151615Z AUTO 00000KT 10SM OVC013 M03/M03 A3027 RMK AO2,,2024-01-15 11:15:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4290,9713,JYO,2024-01-15 16:35:00+00:00,26.6,26.6,100.0,0.0,0.0,0.0,30.26,,10.0,,OVC,,,,1300.0,,,,,,,,,,,26.6,KJYO 151635Z AUTO 00000KT 10SM OVC013 M03/M03 A3026 RMK AO2,,2024-01-15 11:35:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4291,9714,JYO,2024-01-15 16:55:00+00:00,26.6,26.6,100.0,0.0,0.0,0.0,30.25,,7.0,,OVC,,,,1300.0,,,,,,,,,,,26.6,KJYO 151655Z AUTO 00000KT 7SM OVC013 M03/M03 A3025 RMK AO2,,2024-01-15 11:55:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4292,9715,JYO,2024-01-15 17:15:00+00:00,26.6,26.6,100.0,0.0,0.0,0.0,30.23,,5.0,,OVC,,,,1300.0,,,,BR,,,,,,,26.6,KJYO 151715Z AUTO 00000KT 5SM BR OVC013 M03/M03 A3023 RMK AO2,,2024-01-15 12:15:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4293,9716,JYO,2024-01-15 17:35:00+00:00,28.4,28.4,100.0,0.0,0.0,0.0,30.23,,1.25,,OVC,,,,1300.0,,,,-SN,,,,,,,28.4,KJYO 151735Z AUTO 00000KT 1 1/4SM -SN OVC013 M02/M02 A3023 RMK AO2,,2024-01-15 12:35:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4294,9717,JYO,2024-01-15 17:55:00+00:00,28.4,28.4,100.0,40.0,3.0,0.0,30.22,,1.25,,OVC,,,,1100.0,,,,-SN,,,,,,,24.57,KJYO 151755Z AUTO 04003KT 1 1/4SM -SN OVC011 M02/M02 A3022 RMK AO2,,2024-01-15 12:55:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4295,9718,JYO,2024-01-15 18:15:00+00:00,28.4,28.4,100.0,50.0,3.0,0.0,30.21,,1.5,,OVC,,,,900.0,,,,-SN,,,,,,,24.57,KJYO 151815Z AUTO 05003KT 1 1/2SM -SN OVC009 M02/M02 A3021 RMK AO2,,2024-01-15 13:15:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4296,9719,JYO,2024-01-15 18:35:00+00:00,28.4,28.4,100.0,0.0,0.0,0.0,30.21,,1.25,,SCT,BKN,OVC,,700.0,1100.0,3000.0,,-SN,,,,,,,28.4,KJYO 151835Z AUTO 00000KT 1 1/4SM -SN SCT007 BKN011 OVC030 M02/M02 A3021 RMK AO2,,2024-01-15 13:35:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4297,9720,JYO,2024-01-15 18:55:00+00:00,28.4,28.4,100.0,0.0,0.0,0.0,30.2,,1.0,,OVC,,,,700.0,,,,-SN,,,,,,,28.4,KJYO 151855Z AUTO 00000KT 1SM -SN OVC007 M02/M02 A3020 RMK AO2,,2024-01-15 13:55:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4298,9721,JYO,2024-01-15 19:15:00+00:00,28.4,28.4,100.0,40.0,3.0,0.0,30.19,,1.25,,OVC,,,,700.0,,,,-SN,,,,,,,24.57,KJYO 151915Z AUTO 04003KT 1 1/4SM -SN OVC007 M02/M02 A3019 RMK AO2,,2024-01-15 14:15:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4299,9722,JYO,2024-01-15 19:35:00+00:00,28.4,28.4,100.0,0.0,0.0,0.0,30.2,,1.25,,BKN,OVC,,,700.0,1700.0,,,-SN,,,,,,,28.4,KJYO 151935Z AUTO 00000KT 1 1/4SM -SN BKN007 OVC017 M02/M02 A3020 RMK AO2,,2024-01-15 14:35:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4300,9723,JYO,2024-01-15 19:55:00+00:00,28.4,28.4,100.0,0.0,0.0,0.0,30.19,,1.5,,BKN,OVC,,,700.0,1700.0,,,-SN,,,,,,,28.4,KJYO 151955Z AUTO 00000KT 1 1/2SM -SN BKN007 OVC017 M02/M02 A3019 RMK AO2,,2024-01-15 14:55:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4301,9724,JYO,2024-01-15 20:15:00+00:00,28.4,28.4,100.0,0.0,0.0,0.0,30.2,,1.5,,SCT,OVC,,,700.0,1700.0,,,-SN,,,,,,,28.4,KJYO 152015Z AUTO 00000KT 1 1/2SM -SN SCT007 OVC017 M02/M02 A3020 RMK AO2,,2024-01-15 15:15:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4302,9725,JYO,2024-01-15 20:35:00+00:00,,,,0.0,0.0,0.0,30.19,,3.0,,SCT,OVC,,,700.0,1700.0,,,-SN,,,,,,,,KJYO 152035Z AUTO 00000KT 3SM -SN SCT007 OVC017 A3019 RMK AO2,,2024-01-15 15:35:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4303,9726,JYO,2024-01-15 20:55:00+00:00,28.4,28.4,100.0,0.0,0.0,0.0,30.19,,4.0,,SCT,OVC,,,700.0,1500.0,,,-SN,,,,,,,28.4,KJYO 152055Z AUTO 00000KT 4SM -SN SCT007 OVC015 M02/M02 A3019 RMK AO2,,2024-01-15 15:55:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4304,9727,JYO,2024-01-15 21:15:00+00:00,,,,40.0,3.0,0.0,30.18,,10.0,,BKN,OVC,,,700.0,1500.0,,,,,,,,,,,KJYO 152115Z AUTO 04003KT 10SM BKN007 OVC015 A3018 RMK AO2,,2024-01-15 16:15:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4305,9728,JYO,2024-01-15 21:35:00+00:00,,,,60.0,4.0,0.0,30.18,,5.0,,OVC,,,,700.0,,,,HZ,,,,,,,,KJYO 152135Z AUTO 06004KT 5SM HZ OVC007 A3018 RMK AO2,,2024-01-15 16:35:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4306,9729,JYO,2024-01-15 21:55:00+00:00,,,,0.0,0.0,0.0,30.18,,7.0,,OVC,,,,700.0,,,,,,,,,,,,KJYO 152155Z AUTO 00000KT 7SM OVC007 A3018 RMK AO2,,2024-01-15 16:55:00-05:00,0,2024-01-15 12:25:38.211311+00:00,2024-01-15 22:09:33.555352+00:00,True
4307,9773,JYO,2024-01-16 12:35:00+00:00,,,,30.0,7.0,0.0,29.89,,5.0,,OVC,,,,500.0,,,,-SN,,,,,,,,KJYO 161235Z AUTO 03007KT 5SM -SN OVC005 A2989 RMK AO2,,2024-01-16 07:35:00-05:00,1,2024-01-16 12:25:16.397152+00:00,2024-01-16 22:10:37.849645+00:00,True
4308,9774,JYO,2024-01-16 12:55:00+00:00,,,,20.0,6.0,0.0,29.89,,2.0,,OVC,,,,500.0,,,,BR,,,,,,,,KJYO 161255Z AUTO 02006KT 2SM BR OVC005 A2989 RMK AO2,,2024-01-16 07:55:00-05:00,1,2024-01-16 12:25:16.397152+00:00,2024-01-16 22:10:37.849645+00:00,True
4309,9775,JYO,2024-01-16 13:15:00+00:00,,,,10.0,5.0,0.0,29.89,,1.5,,OVC,,,,500.0,,,,BR,,,,,,,,KJYO 161315Z AUTO 01005KT 1 1/2SM BR OVC005 A2989 RMK AO2,,2024-01-16 08:15:00-05:00,1,2024-01-16 12:25:16.397152+00:00,2024-01-16 22:10:37.849645+00:00,True
4310,9776,JYO,2024-01-16 13:35:00+00:00,,,,20.0,6.0,0.0,29.89,,1.0,,OVC,,,,500.0,,,,BR,,,,,,,,KJYO 161335Z AUTO 02006KT 1SM BR OVC005 A2989 RMK AO2,,2024-01-16 08:35:00-05:00,1,2024-01-16 12:25:16.397152+00:00,2024-01-16 22:10:37.849645+00:00,True
4311,9777,JYO,2024-01-16 13:55:00+00:00,,,,10.0,7.0,0.0,29.89,,1.0,,OVC,,,,500.0,,,,BR,,,,,,,,KJYO 161355Z AUTO 01007KT 1SM BR OVC005 A2989 RMK AO2,,2024-01-16 08:55:00-05:00,1,2024-01-16 12:25:16.397152+00:00,2024-01-16 22:10:37.849645+00:00,True
4312,9778,JYO,2024-01-16 14:15:00+00:00,,,,10.0,5.0,0.0,29.89,,1.25,,OVC,,,,500.0,,,,BR,,,,,,,,KJYO 161415Z AUTO 01005KT 1 1/4SM BR OVC005 A2989 RMK AO2,,2024-01-16 09:15:00-05:00,1,2024-01-16 12:25:16.397152+00:00,2024-01-16 22:10:37.849645+00:00,True
4313,9779,JYO,2024-01-16 14:35:00+00:00,,,,360.0,6.0,0.0,29.88,,1.0,,OVC,,,,500.0,,,,-SN,,,,,,,,KJYO 161435Z AUTO 36006KT 1SM -SN OVC005 A2988 RMK AO2,,2024-01-16 09:35:00-05:00,1,2024-01-16 12:25:16.397152+00:00,2024-01-16 22:10:37.849645+00:00,True
4314,9780,JYO,2024-01-16 14:55:00+00:00,,,,360.0,4.0,0.0,29.88,,1.5,,OVC,,,,500.0,,,,-SN,,,,,,,,KJYO 161455Z AUTO 36004KT 1 1/2SM -SN OVC005 A2988 RMK AO2,,2024-01-16 09:55:00-05:00,1,2024-01-16 12:25:16.397152+00:00,2024-01-16 22:10:37.849645+00:00,True
4315,9781,JYO,2024-01-16 15:15:00+00:00,,,,340.0,8.0,0.0,29.88,,2.0,,OVC,,,,700.0,,,,-SN,,,,,,,,KJYO 161515Z AUTO 34008KT 2SM -SN OVC007 A2988 RMK AO2,,2024-01-16 10:15:00-05:00,1,2024-01-16 12:25:16.397152+00:00,2024-01-16 22:10:37.849645+00:00,True
4316,9782,JYO,2024-01-16 15:35:00+00:00,,,,340.0,8.0,0.0,29.89,,1.25,,OVC,,,,500.0,,,,BR,,,,,,,,KJYO 161535Z AUTO 34008KT 1 1/4SM BR OVC005 A2989 RMK AO2,,2024-01-16 10:35:00-05:00,1,2024-01-16 12:25:16.397152+00:00,2024-01-16 22:10:37.849645+00:00,True
